_id,aabb,class,faceType,numFaces,numVerts,path
633b716c8e368ab51dbd9c59,"[0.025,0.025,0.025,0.927438,0.685583,0.975]",hat,tri,11562,5814,data\psb_v1\benchmark\db\16\m1634\m1634.off
633b716c8e368ab51dbd9c5a,"[0.025,0.025,0.025,0.844032,0.698107,0.975]",hat,tri,10190,5092,data\psb_v1\benchmark\db\16\m1635\m1635.off
633b716c8e368ab51dbd9c5b,"[0.02949922408324853,0.02551220561727095,0.027838577532592425,0.8896052602285337,0.8899500303703513,0.9611083018305121]",hat,tri,5995,3000,data\psb_v1\benchmark\db\16\m1636\m1636.off
633b716c8e368ab51dbd9c5c,"[0.025,0.025,0.025,0.784695,0.681205,0.975]",hat,tri,2000,1002,data\psb_v1\benchmark\db\16\m1637\m1637.off
633b716c8e368ab51dbd9c5d,"[0.025,0.025,0.025,0.789762,0.484525,0.975]",hat,tri,17640,8815,data\psb_v1\benchmark\db\16\m1638\m1638.off
633b716c8e368ab51dbd9c5e,"[0.025,0.025,0.025,0.664693,0.975,0.892742]",hat,tri,4000,2029,data\psb_v1\benchmark\db\16\m1639\m1639.off
633b716c8e368ab51dbd9c5f,"[0.025,0.025,0.025,0.727928,0.704653,0.975]",hat,tri,2000,1002,data\psb_v1\benchmark\db\16\m1640\m1640.off
633b716c8e368ab51dbd9c60,"[0.025,0.025,0.025,0.558568,0.975,0.771103]",hat,tri,2500,1256,data\psb_v1\benchmark\db\16\m1641\m1641.off
633b716d8e368ab51dbd9c61,"[0.025,0.025405829779418177,0.02608435849485228,0.583322,0.8464282121642325,0.9750000000000001]",lamp,tri,5992,3000,data\psb_v1\benchmark\db\6\m603\m603.off
633b716d8e368ab51dbd9c62,"[0.025,0.025,0.025,0.69906,0.975,0.156056]",lamp,tri,2333,1316,data\psb_v1\benchmark\db\6\m604\m604.off
633b716d8e368ab51dbd9c63,"[0.025,0.025,0.025,0.502077,0.975,0.836867]",lamp,tri,1300,531,data\psb_v1\benchmark\db\6\m605\m605.off
633b716d8e368ab51dbd9c64,"[0.024999999999999998,0.024999999999999998,0.024999999999999998,0.8386359999999999,0.9738504761170336,0.458987]",lamp,tri,5890,3000,data\psb_v1\benchmark\db\6\m606\m606.off
633b716d8e368ab51dbd9c65,"[0.025,0.025,0.025,0.345388,0.975,0.843612]",lamp,tri,1709,901,data\psb_v1\benchmark\db\6\m607\m607.off
633b716d8e368ab51dbd9c66,"[0.025,0.025,0.025,0.759984,0.90819,0.975]",lamp,tri,1314,699,data\psb_v1\benchmark\db\6\m608\m608.off
633b716d8e368ab51dbd9c67,"[0.025,0.025,0.025,0.212564,0.720676,0.975]",lamp,tri,2234,1137,data\psb_v1\benchmark\db\6\m609\m609.off
633b716d8e368ab51dbd9c68,"[0.025,0.025,0.025,0.975,0.63777,0.551808]",lamp,tri,8478,4231,data\psb_v1\benchmark\db\6\m610\m610.off
633b716d8e368ab51dbd9c69,"[0.025,0.025,0.025077065275664806,0.8440150000000001,0.9726764390628987,0.45893199999999995]",lamp,tri,5934,2998,data\psb_v1\benchmark\db\6\m611\m611.off
633b716e8e368ab51dbd9c6a,"[0.028222167753718556,0.024999999999999998,0.025575847706389057,0.7514218835696524,0.908108,0.9750000000000001]",lamp,tri,5967,2982,data\psb_v1\benchmark\db\6\m612\m612.off
633b716e8e368ab51dbd9c6b,"[0.025,0.028236151802283276,0.024999999999999998,0.975,0.934536,0.298021]",lamp,tri,5654,3000,data\psb_v1\benchmark\db\6\m613\m613.off
633b716e8e368ab51dbd9c6c,"[0.02499999999999999,0.024999999999999994,0.02526493043461828,0.3960620000000001,0.975,0.9183412570764222]",lamp,tri,6003,2999,data\psb_v1\benchmark\db\6\m614\m614.off
633b716e8e368ab51dbd9c6d,"[0.025,0.025,0.025,0.863495,0.747334,0.975]",lamp,tri,5410,2689,data\psb_v1\benchmark\db\6\m615\m615.off
633b716e8e368ab51dbd9c6e,"[0.025,0.025,0.025,0.773417,0.975,0.442888]",lamp,tri,28358,14129,data\psb_v1\benchmark\db\6\m616\m616.off
633b716e8e368ab51dbd9c6f,"[0.025,0.025,0.025,0.289643,0.975,0.292987]",liquid_container,tri,950,542,data\psb_v1\benchmark\db\4\m482\m482.off
633b716e8e368ab51dbd9c70,"[0.025,0.024999999999999998,0.025,0.261391,0.9750000000000003,0.261391]",liquid_container,tri,4725,2569,data\psb_v1\benchmark\db\4\m483\m483.off
633b716f8e368ab51dbd9c71,"[0.025151698719581034,0.024999999999999963,0.025239901686700997,0.28883356324381904,0.9749293498571729,0.2889369176074402]",liquid_container,tri,5996,3000,data\psb_v1\benchmark\db\4\m484\m484.off
633b716f8e368ab51dbd9c72,"[0.025,0.025,0.025,0.289643,0.975,0.289643]",liquid_container,tri,936,526,data\psb_v1\benchmark\db\4\m485\m485.off
633b716f8e368ab51dbd9c73,"[0.025,0.025,0.025,0.301499,0.975,0.302639]",liquid_container,tri,3894,2101,data\psb_v1\benchmark\db\4\m486\m486.off
633b716f8e368ab51dbd9c74,"[0.025,0.025000862500000002,0.025,0.313404,0.9750000000000004,0.313404]",liquid_container,tri,6360,2996,data\psb_v1\benchmark\db\4\m487\m487.off
633b716f8e368ab51dbd9c75,"[0.02500079782435523,0.025,0.025,0.9749963992290182,0.37531725,0.375214]",liquid_container,tri,5994,2999,data\psb_v1\benchmark\db\4\m488\m488.off
633b716f8e368ab51dbd9c76,"[0.025,0.025,0.025,0.343244,0.975,0.328845]",liquid_container,tri,1055,558,data\psb_v1\benchmark\db\4\m489\m489.off
633b716f8e368ab51dbd9c77,"[0.025,0.025,0.025,0.363345,0.975,0.363345]",liquid_container,tri,1076,574,data\psb_v1\benchmark\db\4\m490\m490.off
633b716f8e368ab51dbd9c78,"[0.025,0.025,0.025,0.549945,0.975,0.465025]",liquid_container,tri,997,544,data\psb_v1\benchmark\db\4\m491\m491.off
633b716f8e368ab51dbd9c79,"[0.02565701674142078,0.025933840504805877,0.025000000000000022,0.2941384276749742,0.2937010344282669,0.9747750172153304]",liquid_container,tri,5996,3000,data\psb_v1\benchmark\db\4\m492\m492.off
633b716f8e368ab51dbd9c7a,"[0.025,0.025,0.025,0.649566,0.975,0.331036]",liquid_container,tri,6872,3404,data\psb_v1\benchmark\db\4\m493\m493.off
633b716f8e368ab51dbd9c7b,"[0.025,0.025,0.025,0.885303,0.975,0.570795]",liquid_container,tri,1550,799,data\psb_v1\benchmark\db\5\m503\m503.off
633b716f8e368ab51dbd9c7c,"[0.025,0.025,0.025,0.975,0.736967,0.770261]",liquid_container,tri,3450,1725,data\psb_v1\benchmark\db\5\m504\m504.off
633b716f8e368ab51dbd9c7d,"[0.025,0.025,0.025,0.975,0.656013,0.929383]",liquid_container,tri,10370,5190,data\psb_v1\benchmark\db\5\m505\m505.off
633b716f8e368ab51dbd9c7e,"[0.025,0.025,0.025,0.975,0.389901,0.682684]",liquid_container,tri,17597,8692,data\psb_v1\benchmark\db\5\m506\m506.off
633b716f8e368ab51dbd9c7f,"[0.025,0.025,0.025,0.975,0.695043,0.677239]",liquid_container,tri,6656,3330,data\psb_v1\benchmark\db\5\m507\m507.off
633b716f8e368ab51dbd9c80,"[0.025,0.025,0.025,0.975,0.809506,0.624925]",liquid_container,tri,1988,998,data\psb_v1\benchmark\db\5\m508\m508.off
633b716f8e368ab51dbd9c81,"[0.025,0.025,0.025,0.975,0.889272,0.714346]",liquid_container,tri,11812,5894,data\psb_v1\benchmark\db\5\m509\m509.off
633b716f8e368ab51dbd9c82,"[0.025,0.025,0.025,0.975,0.892724,0.970436]",liquid_container,tri,9507,6699,data\psb_v1\benchmark\db\5\m521\m521.off
633b716f8e368ab51dbd9c83,"[0.025,0.025,0.025,0.490391,0.482675,0.975]",liquid_container,tri,2648,1384,data\psb_v1\benchmark\db\5\m522\m522.off
633b716f8e368ab51dbd9c84,"[0.025,0.025,0.025,0.975,0.41198,0.350033]",liquid_container,tri,9244,4798,data\psb_v1\benchmark\db\5\m523\m523.off
633b716f8e368ab51dbd9c85,"[0.025,0.025,0.025,0.693611,0.975,0.69361]",liquid_container,tri,4830,2349,data\psb_v1\benchmark\db\5\m524\m524.off
633b716f8e368ab51dbd9c86,"[0.025,0.025,0.025,0.975,0.302908,0.291153]",liquid_container,tri,1285,711,data\psb_v1\benchmark\db\5\m525\m525.off
633b716f8e368ab51dbd9c87,"[0.028006194682491357,0.0250046875,0.026091339806962315,0.9719943250283655,0.6588890434752,0.4989086976188553]",liquid_container,tri,5934,2999,data\psb_v1\benchmark\db\5\m526\m526.off
633b716f8e368ab51dbd9c88,"[0.025,0.025,0.025,0.404299,0.355883,0.975]",liquid_container,tri,6132,3128,data\psb_v1\benchmark\db\5\m528\m528.off
633b71708e368ab51dbd9c89,"[0.024999999999999998,0.025780810000000005,0.025,0.9742719497120818,0.29719962499999997,0.2800190333587741]",liquid_container,tri,5996,3000,data\psb_v1\benchmark\db\5\m530\m530.off
633b71708e368ab51dbd9c8a,"[0.026677550931182837,0.02569638388272084,0.025,0.4208959023476219,0.42252028227191873,0.9750000000000009]",liquid_container,tri,6003,2998,data\psb_v1\benchmark\db\5\m532\m532.off
633b71708e368ab51dbd9c8b,"[0.0257716,0.024999999999999994,0.026307777032720844,0.6391049205850783,0.9640623591265876,0.639328538156937]",liquid_container,tri,5998,3000,data\psb_v1\benchmark\db\5\m534\m534.off
633b71708e368ab51dbd9c8c,"[0.025,0.025,0.025,0.5,0.5,0.975]",liquid_container,tri,9152,4578,data\psb_v1\benchmark\db\5\m536\m536.off
633b71708e368ab51dbd9c8d,"[0.037055602778699646,0.025118480964768482,0.03778150795901345,0.96096555370082,0.5329600115913234,0.9633084489874069]",liquid_container,tri,6067,3000,data\psb_v1\benchmark\db\5\m538\m538.off
633b71718e368ab51dbd9c8e,"[0.028423170790863237,0.024999999999999994,0.03763328468542403,0.9273671116860023,0.8018931079193351,0.964729162572983]",liquid_container,tri,5942,2973,data\psb_v1\benchmark\db\5\m540\m540.off
633b71718e368ab51dbd9c8f,"[0.02659214277685914,0.024999999999999994,0.037924013325420544,0.6406488762174058,0.9385920000000004,0.9652846327177236]",liquid_container,tri,5979,2999,data\psb_v1\benchmark\db\5\m542\m542.off
633b71718e368ab51dbd9c90,"[0.025,0.025,0.025,0.669069,0.975,0.669069]",liquid_container,tri,2000,1002,data\psb_v1\benchmark\db\5\m544\m544.off
633b71718e368ab51dbd9c91,"[0.025,0.025,0.025,0.669058,0.975,0.669058]",liquid_container,tri,2000,1002,data\psb_v1\benchmark\db\5\m546\m546.off
633b71718e368ab51dbd9c92,"[0.025,0.025,0.025,0.317308,0.975,0.147404]",microchip,tri,2472,1247,data\psb_v1\benchmark\db\5\m573\m573.off
633b71718e368ab51dbd9c93,"[0.024999999999999998,0.025,0.025,0.9383360000000001,0.40910500000000005,0.9750000000000001]",microchip,tri,5145,3000,data\psb_v1\benchmark\db\5\m574\m574.off
633b71718e368ab51dbd9c94,"[0.025,0.025345499999999997,0.02625472499999999,0.9750000000000001,0.23494900000000002,0.540129]",microchip,tri,5050,3000,data\psb_v1\benchmark\db\5\m575\m575.off
633b71718e368ab51dbd9c95,"[0.025,0.03776420714285714,0.026116642857142856,0.975,0.18208,0.417561142857143]",microchip,tri,861,562,data\psb_v1\benchmark\db\5\m576\m576.off
633b71718e368ab51dbd9c96,"[0.025,0.025,0.025,0.975,0.24902200000000002,0.588152]",microchip,tri,5068,3000,data\psb_v1\benchmark\db\5\m577\m577.off
633b71718e368ab51dbd9c97,"[0.025,0.025,0.025,0.975,0.331379,0.455626]",microchip,tri,1010,716,data\psb_v1\benchmark\db\5\m578\m578.off
633b71718e368ab51dbd9c98,"[0.0282898290926569,0.029158203468362558,0.025,0.7524433776508868,0.175486,0.975]",microchip,tri,4660,2454,data\psb_v1\benchmark\db\5\m579\m579.off
633b71718e368ab51dbd9c99,"[0.025,0.025,0.025,0.304849,0.975,0.116494]",musical_instrument,tri,7584,3884,data\psb_v1\benchmark\db\6\m638\m638.off
633b71718e368ab51dbd9c9a,"[0.025,0.025,0.025,0.975,0.365667,0.1635]",musical_instrument,tri,45776,23238,data\psb_v1\benchmark\db\6\m639\m639.off
633b71718e368ab51dbd9c9b,"[0.025,0.025,0.025,0.389521,0.975,0.180773]",musical_instrument,tri,7346,3712,data\psb_v1\benchmark\db\6\m640\m640.off
633b71718e368ab51dbd9c9c,"[0.025,0.025,0.025,0.33061,0.1199,0.975]",musical_instrument,tri,3600,1864,data\psb_v1\benchmark\db\6\m641\m641.off
633b71728e368ab51dbd9c9d,"[0.025,0.024999999999999998,0.025000000000000005,0.6908160000000001,0.8055186554628531,0.9747233240221346]",musical_instrument,tri,6239,2997,data\psb_v1\benchmark\db\6\m642\m642.off
633b71728e368ab51dbd9c9e,"[0.025,0.025,0.025,0.678291,0.767262,0.975]",musical_instrument,tri,2392,1331,data\psb_v1\benchmark\db\6\m643\m643.off
633b71728e368ab51dbd9c9f,"[0.025,0.025,0.025,0.575796,0.657836,0.975]",musical_instrument,tri,39589,20116,data\psb_v1\benchmark\db\6\m644\m644.off
633b71728e368ab51dbd9ca0,"[0.025,0.024999999999999994,0.025,0.635996,0.724688,0.9750000000000001]",musical_instrument,tri,5089,2999,data\psb_v1\benchmark\db\6\m645\m645.off
633b71728e368ab51dbd9ca1,"[0.024999999999999994,0.0258025556216537,0.025358722723602484,0.6679080000000002,0.6982162819955818,0.97483825]",musical_instrument,tri,5672,2958,data\psb_v1\benchmark\db\6\m646\m646.off
633b71728e368ab51dbd9ca2,"[0.025,0.025,0.025,0.563392,0.395156,0.975]",musical_instrument,tri,6480,3645,data\psb_v1\benchmark\db\6\m647\m647.off
633b71738e368ab51dbd9ca3,"[0,0,0,0.378277,0.975,0.215228]",plant,tri,5391,2990,data\psb_v1\benchmark\db\9\m974\m974.off
633b71748e368ab51dbd9ca4,"[0.02731282876455142,0.02651768016844768,0.02635738045960907,0.6338242471358372,0.9731776441387521,0.19688070038655162]",plant,tri,5966,3000,data\psb_v1\benchmark\db\9\m975\m975.off
633b71748e368ab51dbd9ca5,"[0.025,0.025,0.025,0.747674,0.975,0.708802]",plant,tri,1889,1272,data\psb_v1\benchmark\db\9\m976\m976.off
633b71748e368ab51dbd9ca6,"[0.025,0.025,0.025,0.570625,0.975,0.651253]",plant,tri,3044,1548,data\psb_v1\benchmark\db\9\m977\m977.off
633b71748e368ab51dbd9ca7,"[0.025,0.025,0.025,0.410114,0.975,0.465016]",plant,tri,3966,3411,data\psb_v1\benchmark\db\9\m978\m978.off
633b71748e368ab51dbd9ca8,"[0.025,0.025,0.025,0.480545,0.975,0.460652]",plant,tri,1070,1236,data\psb_v1\benchmark\db\9\m979\m979.off
633b71748e368ab51dbd9ca9,"[0.025,0.025,0.025,0.409023,0.975,0.438638]",plant,tri,16007,8937,data\psb_v1\benchmark\db\9\m980\m980.off
633b71748e368ab51dbd9caa,"[0.025,0.025,0.025,0.422859,0.975,0.30968]",plant,tri,2200,927,data\psb_v1\benchmark\db\9\m981\m981.off
633b71748e368ab51dbd9cab,"[0.02572604893297211,0.024999999999999998,0.025823259825877964,0.3553889723292921,0.9694211038973862,0.3708504380966549]",plant,tri,5878,3000,data\psb_v1\benchmark\db\9\m982\m982.off
633b71748e368ab51dbd9cac,"[0.025,0.024999999999999998,0.025,0.9734299999999999,0.832675,0.975]",plant,tri,3993,2202,data\psb_v1\benchmark\db\9\m983\m983.off
633b71748e368ab51dbd9cad,"[0.025,0.025,0.025,0.555368,0.975,0.403834]",plant,tri,982,849,data\psb_v1\benchmark\db\9\m984\m984.off
633b71a18e368ab51dbd9cae,"[0.26548441658188454,0.03111848289663729,0.1895650706333739,0.7387735548216708,0.7349633121452753,0.3206331079886204]",plant,tri,1648,3000,data\psb_v1\benchmark\db\9\m985\m985.off
633b71a18e368ab51dbd9caf,"[0.151273,0.152172,0.025,0.581172,0.608205,0.913329]",plant,tri,13512,6656,data\psb_v1\benchmark\db\9\m986\m986.off
633b71a18e368ab51dbd9cb0,"[0.025,0.025,0.025,0.553203,0.400042,0.975]",plant,tri,982,850,data\psb_v1\benchmark\db\9\m987\m987.off
633b71a18e368ab51dbd9cb1,"[0.025,0.025,0.025,0.272186,0.975,0.242736]",plant,tri,6000,3093,data\psb_v1\benchmark\db\9\m988\m988.off
633b71a18e368ab51dbd9cb2,"[0.03697529186046516,0.025079084090145736,0.03455480178571429,0.9177680044642856,0.5415628754773733,0.9627335217391304]",plant,tri,5234,2997,data\psb_v1\benchmark\db\9\m990\m990.off
633b71a28e368ab51dbd9cb3,"[0.03135557983870968,0.025049180321324374,0.031356089112903225,0.9080894395161291,0.5088323465212218,0.9686729395161291]",plant,tri,5223,2999,data\psb_v1\benchmark\db\9\m992\m992.off
633b71a28e368ab51dbd9cb4,"[0.03411341973684212,0.024999999999999994,0.03681227016129033,0.9658861184210528,0.6434012390975952,0.8546158815789474]",plant,tri,5316,2999,data\psb_v1\benchmark\db\9\m994\m994.off
633b71a28e368ab51dbd9cb5,"[0.025,0.025,0.025,0.723587,0.975,0.657661]",plant,tri,1129,623,data\psb_v1\benchmark\db\9\m996\m996.off
633b71a28e368ab51dbd9cb6,"[0.044106933563860716,0.024999999999999994,0.04439433352928431,0.536364224996113,0.9664434107142855,0.48818528497717195]",plant,tri,5453,3000,data\psb_v1\benchmark\db\9\m998\m998.off
633b71a28e368ab51dbd9cb7,"[0.025,0.025,0.025,0.87974,0.975,0.812744]",plant,tri,26032,19105,data\psb_v1\benchmark\db\10\m1000\m1000.off
633b71a28e368ab51dbd9cb8,"[0.025,0.025,0.025,0.975,0.768037,0.972462]",plant,tri,10184,8260,data\psb_v1\benchmark\db\10\m1002\m1002.off
633b71a28e368ab51dbd9cb9,"[0.025,0.025,0.025,0.975,0.744809,0.882101]",plant,tri,17357,13242,data\psb_v1\benchmark\db\10\m1004\m1004.off
633b71a28e368ab51dbd9cba,"[0.025,0.025,0.025,0.975,0.579742,0.919029]",plant,tri,25760,16333,data\psb_v1\benchmark\db\10\m1006\m1006.off
633b71a28e368ab51dbd9cbb,"[0.025,0.025,0.025,0.92355,0.808322,0.975]",plant,tri,7952,5383,data\psb_v1\benchmark\db\10\m1008\m1008.off
633b71a28e368ab51dbd9cbc,"[0.025,0.025,0.025,0.975,0.691784,0.803654]",plant,tri,7196,6257,data\psb_v1\benchmark\db\10\m1010\m1010.off
633b71a28e368ab51dbd9cbd,"[0.025,0.025,0.025,0.975,0.581119,0.943566]",plant,tri,4292,2950,data\psb_v1\benchmark\db\10\m1012\m1012.off
633b71a28e368ab51dbd9cbe,"[0.025,0.025,0.025,0.719818,0.975,0.801019]",plant,tri,20144,16404,data\psb_v1\benchmark\db\10\m1014\m1014.off
633b71a28e368ab51dbd9cbf,"[0.025,0.025,0.025,0.741253,0.975,0.619754]",plant,tri,7909,5307,data\psb_v1\benchmark\db\10\m1016\m1016.off
633b71a28e368ab51dbd9cc0,"[0.025,0.025,0.025,0.944203,0.876864,0.975]",plant,tri,15091,11666,data\psb_v1\benchmark\db\10\m1018\m1018.off
633b71a28e368ab51dbd9cc1,"[0.025,0.025,0.025,0.975,0.836636,0.851268]",plant,tri,30014,18348,data\psb_v1\benchmark\db\10\m1020\m1020.off
633b71a28e368ab51dbd9cc2,"[0.025,0.025,0.025,0.920176,0.975,0.917644]",plant,tri,10842,7882,data\psb_v1\benchmark\db\10\m1022\m1022.off
633b71a28e368ab51dbd9cc3,"[0.025,0.025,0.025,0.975,0.872471,0.916835]",plant,tri,32733,22423,data\psb_v1\benchmark\db\10\m1024\m1024.off
633b71a28e368ab51dbd9cc4,"[0.025,0.025,0.025,0.950537,0.975,0.958601]",plant,tri,2064,1522,data\psb_v1\benchmark\db\10\m1026\m1026.off
633b71a28e368ab51dbd9cc5,"[0.025,0.025,0.025,0.862012,0.975,0.853213]",plant,tri,12840,11200,data\psb_v1\benchmark\db\10\m1028\m1028.off
633b71a28e368ab51dbd9cc6,"[0.03881827236842105,0.024999999999999994,0.03881827236842105,0.9611816644736842,0.6618055328984827,0.8726385403225806]",plant,tri,5192,2998,data\psb_v1\benchmark\db\10\m1030\m1030.off
633b71a28e368ab51dbd9cc7,"[0.025837609212106094,0.024999999999999998,0.025799842425036815,0.8909998593069128,0.897381,0.9742030249628727]",plant,tri,5841,2939,data\psb_v1\benchmark\db\10\m1032\m1032.off
633b71a38e368ab51dbd9cc8,"[0.033079105942732626,0.024999999999999998,0.041756894219475975,0.36658485109081507,0.9416716873177042,0.4657346042413777]",plant,tri,5790,2998,data\psb_v1\benchmark\db\10\m1034\m1034.off
633b71a38e368ab51dbd9cc9,"[0.027315183420944415,0.024999999999999998,0.03135499483821062,0.5772780065814551,0.9695565450178972,0.3626811369242081]",plant,tri,5905,3000,data\psb_v1\benchmark\db\10\m1036\m1036.off
633b71a38e368ab51dbd9cca,"[0.025,0.025,0.025,0.631702,0.975,0.257932]",plant,tri,12368,6510,data\psb_v1\benchmark\db\10\m1038\m1038.off
633b71a38e368ab51dbd9ccb,"[0.025,0.025,0.025,0.597369,0.975,0.621006]",plant,tri,1872,5544,data\psb_v1\benchmark\db\10\m1040\m1040.off
633b71a38e368ab51dbd9ccc,"[0.025,0.025,0.025,0.705534,0.975,0.699257]",plant,tri,34578,39587,data\psb_v1\benchmark\db\10\m1041\m1041.off
633b71a38e368ab51dbd9ccd,"[0.025,0.025,0.025,0.881251,0.975,0.88262]",plant,tri,15578,19240,data\psb_v1\benchmark\db\10\m1042\m1042.off
633b71a38e368ab51dbd9cce,"[0.025,0.025,0.025,0.900875,0.975,0.906661]",plant,tri,14248,22578,data\psb_v1\benchmark\db\10\m1043\m1043.off
633b71a38e368ab51dbd9ccf,"[0.025,0.025,0.025,0.615355,0.975,0.622829]",plant,tri,3702,5544,data\psb_v1\benchmark\db\10\m1044\m1044.off
633b71a38e368ab51dbd9cd0,"[0.025,0.025,0.025,0.621649,0.975,0.622829]",plant,tri,10170,13331,data\psb_v1\benchmark\db\10\m1045\m1045.off
633b71a38e368ab51dbd9cd1,"[0.025,0.025,0.025,0.975,0.900319,0.75232]",plant,tri,23234,12581,data\psb_v1\benchmark\db\10\m1046\m1046.off
633b71a38e368ab51dbd9cd2,"[0.025,0.025,0.025,0.52462,0.975,0.560969]",plant,tri,36764,37716,data\psb_v1\benchmark\db\10\m1047\m1047.off
633b71a38e368ab51dbd9cd3,"[0.025,0.025,0.025,0.934383,0.871798,0.975]",plant,tri,43530,45499,data\psb_v1\benchmark\db\10\m1048\m1048.off
633b71a38e368ab51dbd9cd4,"[0.025,0.025,0.025,0.519397,0.975,0.495222]",plant,tri,10668,19248,data\psb_v1\benchmark\db\10\m1049\m1049.off
633b71a38e368ab51dbd9cd5,"[0.025,0.025,0.025,0.581102,0.975,0.54077]",plant,tri,4629,5410,data\psb_v1\benchmark\db\10\m1050\m1050.off
633b71a38e368ab51dbd9cd6,"[0.025,0.025,0.025,0.752835,0.975,0.656532]",plant,tri,4288,5457,data\psb_v1\benchmark\db\10\m1051\m1051.off
633b71a38e368ab51dbd9cd7,"[0.03701942874999999,0.03177861608209031,0.031837815625,0.9613624999999998,0.9241037812499998,0.9023674821428572]",plant,tri,4480,3000,data\psb_v1\benchmark\db\10\m1052\m1052.off
633b71a38e368ab51dbd9cd8,"[0.025,0.025,0.025,0.975,0.900319,0.75232]",plant,tri,23234,12581,data\psb_v1\benchmark\db\10\m1053\m1053.off
633b71a38e368ab51dbd9cd9,"[0.025,0.025,0.025,0.874154,0.975,0.859642]",plant,tri,6042,12752,data\psb_v1\benchmark\db\10\m1054\m1054.off
633b71a38e368ab51dbd9cda,"[0.025,0.025,0.025,0.494956,0.975,0.51276]",plant,tri,17804,31668,data\psb_v1\benchmark\db\10\m1055\m1055.off
633b71a38e368ab51dbd9cdb,"[0.025,0.025,0.025,0.651355,0.975,0.740198]",plant,tri,18170,16685,data\psb_v1\benchmark\db\10\m1056\m1056.off
633b71a38e368ab51dbd9cdc,"[0.025,0.025,0.025,0.975,0.853683,0.901006]",plant,tri,2212,1366,data\psb_v1\benchmark\db\10\m1057\m1057.off
633b71a38e368ab51dbd9cdd,"[0.025,0.025,0.025,0.761366,0.975,0.626671]",plant,tri,1916,1058,data\psb_v1\benchmark\db\10\m1059\m1059.off
633b71a38e368ab51dbd9cde,"[0.025,0.025,0.025,0.975,0.93784,0.884997]",plant,tri,1956,1078,data\psb_v1\benchmark\db\10\m1061\m1061.off
633b71a48e368ab51dbd9cdf,"[0.030557976785714293,0.024999999999999994,0.02610627960526316,0.7807990381211459,0.9738352862903227,0.7359460796381846]",plant,tri,5144,2997,data\psb_v1\benchmark\db\10\m1063\m1063.off
633b71a48e368ab51dbd9ce0,"[0.025,0.025,0.025,0.538252,0.975,0.51987]",plant,tri,1610,3007,data\psb_v1\benchmark\db\10\m1065\m1065.off
633b71a48e368ab51dbd9ce1,"[0.025,0.025,0.025,0.761366,0.975,0.626671]",plant,tri,1756,1058,data\psb_v1\benchmark\db\10\m1067\m1067.off
633b71a48e368ab51dbd9ce2,"[0.025,0.025,0.025,0.907191,0.975,0.969888]",plant,tri,17436,18418,data\psb_v1\benchmark\db\10\m1069\m1069.off
633b71a48e368ab51dbd9ce3,"[0.025,0.025,0.025,0.954665,0.701217,0.975]",plant,tri,1812,1086,data\psb_v1\benchmark\db\10\m1071\m1071.off
633b71a48e368ab51dbd9ce4,"[0.025,0.025,0.025,0.88011,0.975,0.753156]",plant,tri,10218,8197,data\psb_v1\benchmark\db\10\m1073\m1073.off
633b71a48e368ab51dbd9ce5,"[0.025,0.025,0.025,0.362593,0.975,0.640251]",plant,tri,1132,574,data\psb_v1\benchmark\db\10\m1075\m1075.off
633b71a48e368ab51dbd9ce6,"[0.025,0.025,0.025,0.698488,0.975,0.715327]",plant,tri,1471,832,data\psb_v1\benchmark\db\10\m1077\m1077.off
633b71a48e368ab51dbd9ce7,"[0.025956908865959326,0.0250037621622325,0.03037091578203599,0.5776569178361581,0.9707754166666666,0.5583039015517294]",plant,tri,5625,3000,data\psb_v1\benchmark\db\10\m1089\m1089.off
633b71a48e368ab51dbd9ce8,"[0.025,0.025,0.025,0.975,0.69057,0.759382]",plant,tri,10928,5482,data\psb_v1\benchmark\db\10\m1090\m1090.off
633b71a48e368ab51dbd9ce9,"[0.025,0.025,0.025,0.563717,0.975,0.638287]",plant,tri,3814,2457,data\psb_v1\benchmark\db\10\m1091\m1091.off
633b71a48e368ab51dbd9cea,"[0.025,0.025,0.054604623962211794,0.9594741195156947,0.745119407691696,0.9256171892874889]",plant,tri,5939,2994,data\psb_v1\benchmark\db\10\m1092\m1092.off
633b71a48e368ab51dbd9ceb,"[0.025,0.025,0.025,0.875567,0.975,0.793233]",plant,tri,1954,1197,data\psb_v1\benchmark\db\10\m1093\m1093.off
633b71a48e368ab51dbd9cec,"[0.025,0.025,0.025,0.51999,0.975,0.544105]",plant,tri,1440,1287,data\psb_v1\benchmark\db\10\m1094\m1094.off
633b71a48e368ab51dbd9ced,"[0.025,0.025,0.025,0.965689,0.975,0.951578]",plant,tri,1445,1303,data\psb_v1\benchmark\db\10\m1095\m1095.off
633b71a48e368ab51dbd9cee,"[0.025,0.025,0.025,0.565825,0.975,0.563253]",plant,tri,1376,835,data\psb_v1\benchmark\db\10\m1096\m1096.off
633b71a48e368ab51dbd9cef,"[0.025,0.025,0.024999999999999998,0.418527,0.975,0.028420000000000004]",plant,tri,1982,1133,data\psb_v1\benchmark\db\10\m1097\m1097.off
633b71a48e368ab51dbd9cf0,"[0.025,0.025,0.025,0.909062,0.86264,0.975]",plant,tri,3701,3441,data\psb_v1\benchmark\db\10\m1098\m1098.off
